Facility,WWTP,Date,Lab,Target_Name,Received_WW_vol,Filtered_WW_vol,Copies_per_uL_RNA,PoissonConfMax_per_uL_RNA,PoissonConfMin_per_uL_RNA,Copies_Per_Liter_WW,Ct,AcceptedDroplets,PositiveDroplets,Sample_ID,Detection_Limit,Positivity,Sample_Type,Surrogate_virus_input_per.L.WW,Percentage_recovery_BCoV,Comments,Well Position,PoissonConfMax_Per_Liter_WW,PoissonConfMin_Per_Liter_WW
0804/Blank,Blank,08/04/21,R,SARS CoV-2 N2,,,0,0.48,0,,,16268,0,0804.Blank-1,,Negative,Composite,,,,C9,,
0804/Blank,Blank,08/04/21,R,SARS CoV-2 N1,,,0.15,0.77,0,,,16268,1,0804.Blank-1,,Negative,Composite,,,,C9,,
0804/Blank,Blank,08/04/21,R,SARS CoV-2 N2,,,0,0.53,0,,,14841,0,0804.Blank-2,,Negative,Composite,,,,D9,,
0804/Blank,Blank,08/04/21,R,SARS CoV-2 N1,,,0,0.53,0,,,14841,0,0804.Blank-2,,Negative,Composite,,,,D9,,
0804/DI,DI,08/04/21,R,SARS CoV-2 N2,,50,0,0.53,0,0,,14725,0,0804.DI-1,2333.33,Negative,Composite,,,,A9,1760,0
0804/DI,DI,08/04/21,R,SARS CoV-2 N1,,50,0,0.53,0,0,,14725,0,0804.DI-1,2333.33,Negative,Composite,,,,A9,1760,0
0804/DI,DI,08/04/21,R,SARS CoV-2 N2,,50,0,0.48,0,0,,15696,0,0804.DI-2,2333.33,Negative,Composite,,,,B9,1613.33,0
0804/DI,DI,08/04/21,R,SARS CoV-2 N1,,50,0,0.48,0,0,,15696,0,0804.DI-2,2333.33,Negative,Composite,,,,B9,1613.33,0
0805/Blank,Blank,08/05/21,R,SARS CoV-2 N2,,,0,0.44,0,,,17641,0,0805.Blank-1,,Negative,Composite,,,,C1,,
0805/Blank,Blank,08/05/21,R,SARS CoV-2 N1,,,0,0.44,0,,,17641,0,0805.Blank-1,,Negative,Composite,,,,C1,,
0805/Blank,Blank,08/05/21,R,SARS CoV-2 N2,,,0,0.46,0,,,16729,0,0805.Blank-2,,Negative,Composite,,,,D1,,
0805/Blank,Blank,08/05/21,R,SARS CoV-2 N1,,,0,0.46,0,,,16729,0,0805.Blank-2,,Negative,Composite,,,,D1,,
0805/DI,DI,08/05/21,R,SARS CoV-2 N2,,50,0,0.42,0,0,,18095,0,0805.DI-1,2333.33,Negative,Composite,,,,A1,1393.33,0
0805/DI,DI,08/05/21,R,SARS CoV-2 N1,,50,0,0.42,0,0,,18095,0,0805.DI-1,2333.33,Negative,Composite,,,,A1,1393.33,0
0805/DI,DI,08/05/21,R,SARS CoV-2 N2,,50,0,0.48,0,0,,16024,0,0805.DI-2,2333.33,Negative,Composite,,,,B1,1613.33,0
0805/DI,DI,08/05/21,R,SARS CoV-2 N1,,50,0,0.48,0,0,,16024,0,0805.DI-2,2333.33,Negative,Composite,,,,B1,1613.33,0
0805/NTC,NTC,08/05/21,R,SARS CoV-2 N2,,,0,0.57,0,,,13452,0,0805.NTC-1,,Negative,Composite,,,,E10,,
0805/NTC,NTC,08/05/21,R,SARS CoV-2 N1,,,0,0.57,0,,,13452,0,0805.NTC-1,,Negative,Composite,,,,E10,,
0805/NTC,NTC,08/05/21,R,SARS CoV-2 N2,,,0,0.64,0,,,12235,0,0805.NTC-2,,Negative,Composite,,,,F10,,
0805/NTC,NTC,08/05/21,R,SARS CoV-2 N1,,,0,0.64,0,,,12235,0,0805.NTC-2,,Negative,Composite,,,,F10,,
0805/NTC,NTC,08/05/21,R,SARS CoV-2 N2,,,0,0.62,0,,,12414,0,0805.NTC-3,,Negative,Composite,,,,G10,,
0805/NTC,NTC,08/05/21,R,SARS CoV-2 N1,,,0,0.62,0,,,12414,0,0805.NTC-3,,Negative,Composite,,,,G10,,
0805/NTC,NTC,08/05/21,R,SARS CoV-2 N2,,,0,0.66,0,,,11679,0,0805.NTC-4,,Negative,Composite,,,,H10,,
0805/NTC,NTC,08/05/21,R,SARS CoV-2 N1,,,0,0.66,0,,,11679,0,0805.NTC-4,,Negative,Composite,,,,H10,,
Afton Oaks,AO,08/04/21,R,SARS CoV-2 N2,,50,0,0.44,0,0,,17312,0,0804.AO-1,2333.33,Negative,Composite,,,,E9,1466.67,0
Afton Oaks,AO,08/04/21,R,SARS CoV-2 N1,,50,0,0.44,0,0,,17312,0,0804.AO-1,2333.33,Negative,Composite,,,,E9,1466.67,0
Afton Oaks,AO,08/04/21,R,SARS CoV-2 N2,,50,0,0.48,0,0,,15985,0,0804.AO-2,2333.33,Negative,Composite,,,,F9,1613.33,0
Afton Oaks,AO,08/04/21,R,SARS CoV-2 N1,,50,0,0.48,0,0,,15985,0,0804.AO-2,2333.33,Negative,Composite,,,,F9,1613.33,0
Aldine Bender LS FN300,ALDB,08/05/21,R,SARS CoV-2 N2,,50,215.6,226.6,204.6,718666.67,,17980,1437,0805.ALDB-1,2333.33,Positive,Composite,,,,E1,755333.33,682000
Aldine Bender LS FN300,ALDB,08/05/21,R,SARS CoV-2 N1,,50,233.2,244.2,220,777333.33,,17980,1545,0805.ALDB-1,2333.33,Positive,Composite,,,,E1,814000,733333.33
Aldine Bender LS FN300,ALDB,08/05/21,R,SARS CoV-2 N2,,50,286,299.2,275,953333.33,,17719,1860,0805.ALDB-2,2333.33,Positive,Composite,,,,F1,997333.33,916666.67
Aldine Bender LS FN300,ALDB,08/05/21,R,SARS CoV-2 N1,,50,327.8,341,312.4,1092666.67,,17719,2104,0805.ALDB-2,2333.33,Positive,Composite,,,,F1,1136666.67,1041333.33
Arden Place,AP,08/04/21,R,SARS CoV-2 N2,,50,0,0.46,0,0,,17172,0,0804.AP-1,2333.33,Negative,Composite,,,,G9,1540,0
Arden Place,AP,08/04/21,R,SARS CoV-2 N1,,50,0,0.46,0,0,,17172,0,0804.AP-1,2333.33,Negative,Composite,,,,G9,1540,0
Arden Place,AP,08/04/21,R,SARS CoV-2 N2,,50,0,0.44,0,0,,17503,0,0804.AP-2,2333.33,Negative,Composite,,,,H9,1466.67,0
Arden Place,AP,08/04/21,R,SARS CoV-2 N1,,50,0,0.44,0,0,,17503,0,0804.AP-2,2333.33,Negative,Composite,,,,H9,1466.67,0
BALLANTINE (CFS),BALL,08/05/21,R,SARS CoV-2 N2,,50,64.68,70.84,58.52,215600,,16729,413,0805.BALL-1,2333.33,Positive,Composite,,,,G1,236133.33,195066.67
BALLANTINE (CFS),BALL,08/05/21,R,SARS CoV-2 N1,,50,63.36,69.52,57.2,211200,,16729,404,0805.BALL-1,2333.33,Positive,Composite,,,,G1,231733.33,190666.67
BALLANTINE (CFS),BALL,08/05/21,R,SARS CoV-2 N2,,50,62.04,67.98,56.32,206800,,18232,432,0805.BALL-2,2333.33,Positive,Composite,,,,H1,226600,187733.33
BALLANTINE (CFS),BALL,08/05/21,R,SARS CoV-2 N1,,50,58.74,64.46,53.02,195800,,18232,409,0805.BALL-2,2333.33,Positive,Composite,,,,H1,214866.67,176733.33
Banner LS FN 221,BANN,08/05/21,R,SARS CoV-2 N2,,50,16.06,19.14,14.52,53533.33,,17706,110,0805.BANN-1,2333.33,Positive,Composite,,,,A2,63800,48400
Banner LS FN 221,BANN,08/05/21,R,SARS CoV-2 N1,,50,13.86,16.72,11.22,46200,,17706,94,0805.BANN-1,2333.33,Positive,Composite,,,,A2,55733.33,37400
Banner LS FN 221,BANN,08/05/21,R,SARS CoV-2 N2,,50,15.18,18.7,13.64,50600,,15292,90,0805.BANN-2,2333.33,Positive,Composite,,,,B2,62333.33,45466.67
Banner LS FN 221,BANN,08/05/21,R,SARS CoV-2 N1,,50,20.24,23.76,16.5,67466.67,,15292,119,0805.BANN-2,2333.33,Positive,Composite,,,,B2,79200,55000
Belmont LS,BELM,08/05/21,R,SARS CoV-2 N2,,50,37.4,42.02,34.98,124666.67,,17637,253,0805.BELM-1,2333.33,Positive,Composite,,,,C2,140066.67,116600
Belmont LS,BELM,08/05/21,R,SARS CoV-2 N1,,50,40.7,45.54,35.86,135666.67,,17637,275,0805.BELM-1,2333.33,Positive,Composite,,,,C2,151800,119533.33
Belmont LS,BELM,08/05/21,R,SARS CoV-2 N2,,50,37.62,42.24,35.42,125400,,17717,256,0805.BELM-2,2333.33,Positive,Composite,,,,D2,140800,118066.67
Belmont LS,BELM,08/05/21,R,SARS CoV-2 N1,,50,45.54,50.6,40.48,151800,,17717,309,0805.BELM-2,2333.33,Positive,Composite,,,,D2,168666.67,134933.33
Blue Bell,BLUE,08/05/21,R,SARS CoV-2 N2,,50,12.76,15.84,11.44,42533.33,,15899,78,0805.BLUE-1,2333.33,Positive,Composite,,,,E2,52800,38133.33
Blue Bell,BLUE,08/05/21,R,SARS CoV-2 N1,,50,13.42,16.5,10.78,44733.33,,15899,82,0805.BLUE-1,2333.33,Positive,Composite,,,,E2,55000,35933.33
Blue Bell,BLUE,08/05/21,R,SARS CoV-2 N2,,50,13.86,16.94,12.54,46200,,16803,90,0805.BLUE-2,2333.33,Positive,Composite,,,,F2,56466.67,41800
Blue Bell,BLUE,08/05/21,R,SARS CoV-2 N1,,50,16.06,19.14,12.98,53533.33,,16803,104,0805.BLUE-2,2333.33,Positive,Composite,,,,F2,63800,43266.67
BRETSHIRE #2,BRET,08/05/21,R,SARS CoV-2 N2,,50,153.56,162.58,148.72,511866.67,,18792,1082,0805.BRET-1,2333.33,Positive,Composite,,,,G2,541933.33,495733.33
BRETSHIRE #2,BRET,08/05/21,R,SARS CoV-2 N1,,50,161.04,170.5,151.8,536800,,18792,1134,0805.BRET-1,2333.33,Positive,Composite,,,,G2,568333.33,506000
BRETSHIRE #2,BRET,08/05/21,R,SARS CoV-2 N2,,50,141.02,150.26,136.18,470066.67,,16597,880,0805.BRET-2,2333.33,Positive,Composite,,,,H2,500866.67,453933.33
BRETSHIRE #2,BRET,08/05/21,R,SARS CoV-2 N1,,50,149.82,159.28,140.14,499400,,16597,933,0805.BRET-2,2333.33,Positive,Composite,,,,H2,530933.33,467133.33
Brock LS 26,BROC,08/05/21,R,SARS CoV-2 N2,,50,109.34,117.7,101.2,364466.67,,16041,664,0805.BROC-1,2333.33,Positive,Composite,,,,A3,392333.33,337333.33
Brock LS 26,BROC,08/05/21,R,SARS CoV-2 N1,,50,121.44,130.24,112.64,404800,,16041,735,0805.BROC-1,2333.33,Positive,Composite,,,,A3,434133.33,375466.67
Brock LS 26,BROC,08/05/21,R,SARS CoV-2 N2,,50,75.9,82.72,69.08,253000,,16518,477,0805.BROC-2,2333.33,Positive,Composite,,,,B3,275733.33,230266.67
Brock LS 26,BROC,08/05/21,R,SARS CoV-2 N1,,50,95.04,102.74,87.56,316800,,16518,596,0805.BROC-2,2333.33,Positive,Composite,,,,B3,342466.67,291866.67
Catholic Charities Villa Guadalupe,CCV,08/04/21,R,SARS CoV-2 N2,,50,0,0.55,0,0,,13865,0,0804.CCV-1,2333.33,Negative,Composite,,,,C10,1833.33,0
Catholic Charities Villa Guadalupe,CCV,08/04/21,R,SARS CoV-2 N1,,50,0,0.55,0,0,,13865,0,0804.CCV-1,2333.33,Negative,Composite,,,,C10,1833.33,0
Catholic Charities Villa Guadalupe,CCV,08/04/21,R,SARS CoV-2 N2,,50,0,0.55,0,0,,13853,0,0804.CCV-2,2333.33,Negative,Composite,,,,D10,1833.33,0
Catholic Charities Villa Guadalupe,CCV,08/04/21,R,SARS CoV-2 N1,,50,0,0.55,0,0,,13853,0,0804.CCV-2,2333.33,Negative,Composite,,,,D10,1833.33,0
Chatwood,CHAT,08/05/21,R,SARS CoV-2 N2,,50,152.24,162.14,142.34,507466.67,,15961,912,0805.CHAT-1,2333.33,Positive,Composite,,,,C3,540466.67,474466.67
Chatwood,CHAT,08/05/21,R,SARS CoV-2 N1,,50,182.82,193.82,172.04,609400,,15961,1089,0805.CHAT-1,2333.33,Positive,Composite,,,,C3,646066.67,573466.67
Chatwood,CHAT,08/05/21,R,SARS CoV-2 N2,,50,180.18,190.74,169.84,600600,,16966,1141,0805.CHAT-2,2333.33,Positive,Composite,,,,D3,635800,566133.33
Chatwood,CHAT,08/05/21,R,SARS CoV-2 N1,,50,204.6,217.8,193.6,682000,,16966,1295,0805.CHAT-2,2333.33,Positive,Composite,,,,D3,726000,645333.33
Clinton Dr #2,CLN2,08/05/21,R,SARS CoV-2 N2,,50,57.42,63.14,51.92,191400,,18175,399,0805.CLN2-1,2333.33,Positive,Composite,,,,E3,210466.67,173066.67
Clinton Dr #2,CLN2,08/05/21,R,SARS CoV-2 N1,,50,64.24,70.18,58.3,214133.33,,18175,445,0805.CLN2-1,2333.33,Positive,Composite,,,,E3,233933.33,194333.33
Clinton Dr #2,CLN2,08/05/21,R,SARS CoV-2 N2,,50,59.4,65.12,53.68,198000,,17866,405,0805.CLN2-2,2333.33,Positive,Composite,,,,F3,217066.67,178933.33
Clinton Dr #2,CLN2,08/05/21,R,SARS CoV-2 N1,,50,61.6,67.54,55.66,205333.33,,17866,420,0805.CLN2-2,2333.33,Positive,Composite,,,,F3,225133.33,185533.33
De Priest,PRIE,08/05/21,R,SARS CoV-2 N2,,50,80.08,87.34,72.82,266933.33,,15553,474,0805.PRIE-1,2333.33,Positive,Composite,,,,E7,291133.33,242733.33
De Priest,PRIE,08/05/21,R,SARS CoV-2 N1,,50,82.28,89.76,75.02,274266.67,,15553,487,0805.PRIE-1,2333.33,Positive,Composite,,,,E7,299200,250066.67
De Priest,PRIE,08/05/21,R,SARS CoV-2 N2,,50,66.22,72.82,59.84,220733.33,,16095,407,0805.PRIE-2,2333.33,Positive,Composite,,,,F7,242733.33,199466.67
De Priest,PRIE,08/05/21,R,SARS CoV-2 N1,,50,66.44,72.82,60.06,221466.67,,16095,408,0805.PRIE-2,2333.33,Positive,Composite,,,,F7,242733.33,200200
Eddington LS 459,EDDI,08/05/21,R,SARS CoV-2 N2,,50,32.34,36.74,27.94,107800,,17391,216,0805.EDDI-1,2333.33,Positive,Composite,,,,G3,122466.67,93133.33
Eddington LS 459,EDDI,08/05/21,R,SARS CoV-2 N1,,50,37.4,42.02,32.78,124666.67,,17391,249,0805.EDDI-1,2333.33,Positive,Composite,,,,G3,140066.67,109266.67
Eddington LS 459,EDDI,08/05/21,R,SARS CoV-2 N2,,50,23.76,27.5,19.8,79200,,16482,150,0805.EDDI-2,2333.33,Positive,Composite,,,,H3,91666.67,66000
Eddington LS 459,EDDI,08/05/21,R,SARS CoV-2 N1,,50,25.96,29.92,22,86533.33,,16482,165,0805.EDDI-2,2333.33,Positive,Composite,,,,H3,99733.33,73333.33
FAIRWAY,FAIR,08/05/21,R,SARS CoV-2 N2,,50,50.6,56.54,44.66,168666.67,,14379,278,0805.FAIR-1,2333.33,Positive,Composite,,,,A4,188466.67,148866.67
FAIRWAY,FAIR,08/05/21,R,SARS CoV-2 N1,,50,55,61.16,48.84,183333.33,,14379,302,0805.FAIR-1,2333.33,Positive,Composite,,,,A4,203866.67,162800
FAIRWAY,FAIR,08/05/21,R,SARS CoV-2 N2,,50,69.08,75.9,62.04,230266.67,,14634,385,0805.FAIR-2,2333.33,Positive,Composite,,,,B4,253000,206800
FAIRWAY,FAIR,08/05/21,R,SARS CoV-2 N1,,50,80.74,88.22,73.48,269133.33,,14634,450,0805.FAIR-2,2333.33,Positive,Composite,,,,B4,294066.67,244933.33
Findlay,FIND,08/05/21,R,SARS CoV-2 N2,,50,73.92,81.18,66.88,246400,,14695,414,0805.FIND-1,2333.33,Positive,Composite,,,,C4,270600,222933.33
Findlay,FIND,08/05/21,R,SARS CoV-2 N1,,50,84.26,91.96,76.78,280866.67,,14695,471,0805.FIND-1,2333.33,Positive,Composite,,,,C4,306533.33,255933.33
