Facility,WWTP,Date,Lab,Target_Name,Received_WW_vol,Filtered_WW_vol,Copies_per_uL_RNA,PoissonConfMax_per_uL_RNA,PoissonConfMin_per_uL_RNA,Copies_Per_Liter_WW,Ct,AcceptedDroplets,PositiveDroplets,Sample_ID,Detection_Limit,Positivity,Sample_Type,Surrogate_virus_input_per.L.WW,Percentage_recovery_BCoV,Comments,Well Position,PoissonConfMax_Per_Liter_WW,PoissonConfMin_Per_Liter_WW
0824/Blank,Blank,08/24/21,R,SARS CoV-2 N2,,,0,0.55,0,,,13920,0,0824.Blank-1,,Negative,Composite,,,,C1,,
0824/Blank,Blank,08/24/21,R,SARS CoV-2 N1,,,0.18,0.88,0,,,13920,1,0824.Blank-1,,Negative,Composite,,,,C1,,
0824/Blank,Blank,08/24/21,R,SARS CoV-2 N2,,,0,0.66,0,,,11850,0,0824.Blank-2,,Negative,Composite,,,,D1,,
0824/Blank,Blank,08/24/21,R,SARS CoV-2 N1,,,0,0.66,0,,,11850,0,0824.Blank-2,,Negative,Composite,,,,D1,,
0824/DI,DI,08/24/21,R,SARS CoV-2 N2,,50,0,0.68,0,0,,11535,0,0824.DI-1,1784.44,Negative,Composite,,,,A1,2273.33,0
0824/DI,DI,08/24/21,R,SARS CoV-2 N1,,50,0.22,1.08,0,733.33,,11535,1,0824.DI-1,3268.04,Negative,Composite,,,,A1,3593.33,0
0824/DI,DI,08/24/21,R,SARS CoV-2 N2,,50,0,0.53,0,0,,14397,0,0824.DI-2,1784.44,Negative,Composite,,,,B1,1760,0
0824/DI,DI,08/24/21,R,SARS CoV-2 N1,,50,0,0.53,0,0,,14397,0,0824.DI-2,3268.04,Negative,Composite,,,,B1,1760,0
0826/NTC,NTC,08/26/21,R,SARS CoV-2 N2,,,0,0.59,0,,,12865,0,0826.NTC-1,,Negative,Composite,,,,F11,,
0826/NTC,NTC,08/26/21,R,SARS CoV-2 N1,,,0.2,0.97,0,,,12865,1,0826.NTC-1,,Negative,Composite,,,,F11,,
0826/NTC,NTC,08/26/21,R,SARS CoV-2 N2,,,0,0.59,0,,,13172,0,0826.NTC-2,,Negative,Composite,,,,G11,,
0826/NTC,NTC,08/26/21,R,SARS CoV-2 N1,,,0.4,1.25,0.07,,,13172,2,0826.NTC-2,,Negative,Composite,,,,G11,,
0826/NTC,NTC,08/26/21,R,SARS CoV-2 N2,,,0,0.59,0,,,13139,0,0826.NTC-3,,Negative,Composite,,,,H11,,
0826/NTC,NTC,08/26/21,R,SARS CoV-2 N1,,,0,0.59,0,,,13139,0,0826.NTC-3,,Negative,Composite,,,,H11,,
Barrick El,BARE,08/24/21,R,SARS CoV-2 N2,,50,4.18,6.38,2.64,13933.33,,13372,22,0824.BARE-1,1784.44,Positive,Composite,,,,E1,21266.67,8800
Barrick El,BARE,08/24/21,R,SARS CoV-2 N1,,50,4.84,7.04,3.08,16133.33,,13372,25,0824.BARE-1,3268.04,Positive,Composite,,,,E1,23466.67,10266.67
Barrick El,BARE,08/24/21,R,SARS CoV-2 N2,,50,6.6,9.02,4.84,22000,,15067,39,0824.BARE-2,1784.44,Positive,Composite,,,,F1,30066.67,16133.33
Barrick El,BARE,08/24/21,R,SARS CoV-2 N1,,50,5.94,8.14,4.18,19800,,15067,35,0824.BARE-2,3268.04,Positive,Composite,,,,F1,27133.33,13933.33
Benavidez El,BENE,08/24/21,R,SARS CoV-2 N2,,50,1.12,2.31,0.44,3740,,13731,6,0824.BENE-1,1784.44,Positive,Composite,,,,G1,7700,1466.67
Benavidez El,BENE,08/24/21,R,SARS CoV-2 N1,,50,0.75,1.78,0.22,2493.33,,13731,4,0824.BENE-1,3268.04,Negative,Composite,,,,G1,5940,733.33
Benavidez El,BENE,08/24/21,R,SARS CoV-2 N2,,50,0.81,1.74,0.29,2713.33,,16087,5,0824.BENE-2,1784.44,Positive,Composite,,,,H1,5793.33,953.33
Benavidez El,BENE,08/24/21,R,SARS CoV-2 N1,,50,0.97,1.98,0.37,3226.67,,16087,6,0824.BENE-2,3268.04,Negative,Composite,,,,H1,6600,1246.67
Berry El,BERE,08/24/21,R,SARS CoV-2 N2,,50,1.43,2.68,0.66,4766.67,,14446,8,0824.BERE-1,1784.44,Positive,Composite,,,,A2,8946.67,2200
Berry El,BERE,08/24/21,R,SARS CoV-2 N1,,50,3.3,5.06,1.98,11000,,14446,18,0824.BERE-1,3268.04,Positive,Composite,,,,A2,16866.67,6600
Berry El,BERE,08/24/21,R,SARS CoV-2 N2,,50,3.74,5.72,2.42,12466.67,,14826,22,0824.BERE-2,1784.44,Positive,Composite,,,,B2,19066.67,8066.67
Berry El,BERE,08/24/21,R,SARS CoV-2 N1,,50,4.84,7.04,3.3,16133.33,,14826,28,0824.BERE-2,3268.04,Positive,Composite,,,,B2,23466.67,11000
Bonner El,BONE,08/24/21,R,SARS CoV-2 N2,,50,0,0.48,0,0,,15894,0,0824.BONE-1,1784.44,Negative,Composite,,,,C2,1613.33,0
Bonner El,BONE,08/24/21,R,SARS CoV-2 N1,,50,0,0.48,0,0,,15894,0,0824.BONE-1,3268.04,Negative,Composite,,,,C2,1613.33,0
Bonner El,BONE,08/24/21,R,SARS CoV-2 N2,,50,0,0.46,0,0,,16560,0,0824.BONE-2,1784.44,Negative,Composite,,,,D2,1540,0
Bonner El,BONE,08/24/21,R,SARS CoV-2 N1,,50,0,0.46,0,0,,16560,0,0824.BONE-2,3268.04,Negative,Composite,,,,D2,1540,0
Braeburn El,BRAE,08/24/21,R,SARS CoV-2 N2,,50,0,0.55,0,0,,14079,0,0824.BRAE-1,1784.44,Negative,Composite,,,,E2,1833.33,0
Braeburn El,BRAE,08/24/21,R,SARS CoV-2 N1,,50,0,0.55,0,0,,14079,0,0824.BRAE-1,3268.04,Negative,Composite,,,,E2,1833.33,0
Braeburn El,BRAE,08/24/21,R,SARS CoV-2 N2,,50,0,0.51,0,0,,15309,0,0824.BRAE-2,1784.44,Negative,Composite,,,,F2,1686.67,0
Braeburn El,BRAE,08/24/21,R,SARS CoV-2 N1,,50,0,0.51,0,0,,15309,0,0824.BRAE-2,3268.04,Negative,Composite,,,,F2,1686.67,0
Briscoe El,BRIE,08/24/21,R,SARS CoV-2 N2,,50,0,0.46,0,0,,16492,0,0824.BRIE-1,1784.44,Negative,Composite,,,,G2,1540,0
Briscoe El,BRIE,08/24/21,R,SARS CoV-2 N1,,50,0,0.46,0,0,,16492,0,0824.BRIE-1,3268.04,Negative,Composite,,,,G2,1540,0
Briscoe El,BRIE,08/24/21,R,SARS CoV-2 N2,,50,0,0.53,0,0,,14850,0,0824.BRIE-2,1784.44,Negative,Composite,,,,H2,1760,0
Briscoe El,BRIE,08/24/21,R,SARS CoV-2 N1,,50,0.35,1.12,0.04,1173.33,,14850,2,0824.BRIE-2,3268.04,Negative,Composite,,,,H2,3740,146.67
Brookline El,BROE,08/24/21,R,SARS CoV-2 N2,,50,0.55,1.45,0.13,1833.33,,14226,3,0824.BROE-1,1784.44,Positive,Composite,,,,A3,4840,440
Brookline El,BROE,08/24/21,R,SARS CoV-2 N1,,50,0.9,1.98,0.33,3006.67,,14226,5,0824.BROE-1,3268.04,Negative,Composite,,,,A3,6600,1100
Brookline El,BROE,08/24/21,R,SARS CoV-2 N2,,50,0.46,1.25,0.11,1540,,16537,3,0824.BROE-2,1784.44,Negative,Composite,,,,B3,4180,366.67
Brookline El,BROE,08/24/21,R,SARS CoV-2 N1,,50,1.41,2.55,0.68,4693.33,,16537,9,0824.BROE-2,3268.04,Positive,Composite,,,,B3,8506.67,2273.33
Challenge Early College H S,CHLS,08/24/21,R,SARS CoV-2 N2,,50,0,0.48,0,0,,16348,0,0824.CHLS-1,1784.44,Negative,Composite,,,,C3,1613.33,0
Challenge Early College H S,CHLS,08/24/21,R,SARS CoV-2 N1,,50,0,0.48,0,0,,16348,0,0824.CHLS-1,3268.04,Negative,Composite,,,,C3,1613.33,0
Challenge Early College H S,CHLS,08/24/21,R,SARS CoV-2 N2,,50,0.18,0.84,0,586.67,,14717,1,0824.CHLS-2,1784.44,Negative,Composite,,,,D3,2786.67,0
Challenge Early College H S,CHLS,08/24/21,R,SARS CoV-2 N1,,50,0.35,1.12,0.04,1173.33,,14717,2,0824.CHLS-2,3268.04,Negative,Composite,,,,D3,3740,146.67
Chavez H S,CHVS,08/24/21,R,SARS CoV-2 N2,,50,2.2,3.74,1.1,7333.33,,13798,12,0824.CHVS-1,1784.44,Positive,Composite,,,,E3,12466.67,3666.67
Chavez H S,CHVS,08/24/21,R,SARS CoV-2 N1,,50,1.98,3.52,1.1,6600,,13798,11,0824.CHVS-1,3268.04,Positive,Composite,,,,E3,11733.33,3666.67
Chavez H S,CHVS,08/24/21,R,SARS CoV-2 N2,,50,3.74,5.5,2.42,12466.67,,14652,21,0824.CHVS-2,1784.44,Positive,Composite,,,,F3,18333.33,8066.67
Chavez H S,CHVS,08/24/21,R,SARS CoV-2 N1,,50,3.08,4.62,1.76,10266.67,,14652,17,0824.CHVS-2,3268.04,Positive,Composite,,,,F3,15400,5866.67
Coop El,COOE,08/24/21,R,SARS CoV-2 N2,,50,0,0.48,0,0,,16356,0,0824.COOE-1,1784.44,Negative,Composite,,,,G3,1613.33,0
Coop El,COOE,08/24/21,R,SARS CoV-2 N1,,50,0.15,0.75,0,513.33,,16356,1,0824.COOE-1,3268.04,Negative,Composite,,,,G3,2493.33,0
Coop El,COOE,08/24/21,R,SARS CoV-2 N2,,50,0,0.51,0,0,,15551,0,0824.COOE-2,1784.44,Negative,Composite,,,,H3,1686.67,0
Coop El,COOE,08/24/21,R,SARS CoV-2 N1,,50,0,0.51,0,0,,15551,0,0824.COOE-2,3268.04,Negative,Composite,,,,H3,1686.67,0
Cunningham El,CUNE,08/24/21,R,SARS CoV-2 N2,,50,3.74,5.5,2.2,12466.67,,14939,21,0824.CUNE-1,1784.44,Positive,Composite,,,,A4,18333.33,7333.33
Cunningham El,CUNE,08/24/21,R,SARS CoV-2 N1,,50,5.5,7.7,3.74,18333.33,,14939,32,0824.CUNE-1,3268.04,Positive,Composite,,,,A4,25666.67,12466.67
Cunningham El,CUNE,08/24/21,R,SARS CoV-2 N2,,50,2.42,3.96,1.32,8066.67,,15018,14,0824.CUNE-2,1784.44,Positive,Composite,,,,B4,13200,4400
Cunningham El,CUNE,08/24/21,R,SARS CoV-2 N1,,50,1.72,3.04,0.86,5720,,15018,10,0824.CUNE-2,3268.04,Positive,Composite,,,,B4,10120,2860
Davila El,DAVE,08/24/21,R,SARS CoV-2 N2,,50,0,0.55,0,0,,13896,0,0824.DAVE-1,1784.44,Negative,Composite,,,,C4,1833.33,0
Davila El,DAVE,08/24/21,R,SARS CoV-2 N1,,50,0,0.55,0,0,,13896,0,0824.DAVE-1,3268.04,Negative,Composite,,,,C4,1833.33,0
Davila El,DAVE,08/24/21,R,SARS CoV-2 N2,,50,0,0.62,0,0,,12597,0,0824.DAVE-2,1784.44,Negative,Composite,,,,D4,2053.33,0
Davila El,DAVE,08/24/21,R,SARS CoV-2 N1,,50,0,0.62,0,0,,12597,0,0824.DAVE-2,3268.04,Negative,Composite,,,,D4,2053.33,0
De Chaumes El,DECE,08/24/21,R,SARS CoV-2 N2,,50,233.2,246.4,220,777333.33,,13648,1174,0824.DECE-1,1784.44,Positive,Composite,,,,E4,821333.33,733333.33
De Chaumes El,DECE,08/24/21,R,SARS CoV-2 N1,,50,228.8,242,215.6,762666.67,,13648,1157,0824.DECE-1,3268.04,Positive,Composite,,,,E4,806666.67,718666.67
De Chaumes El,DECE,08/24/21,R,SARS CoV-2 N2,,50,224.4,239.8,211.2,748000,,11747,978,0824.DECE-2,1784.44,Positive,Composite,,,,F4,799333.33,704000
De Chaumes El,DECE,08/24/21,R,SARS CoV-2 N1,,50,231,246.4,217.8,770000,,11747,1003,0824.DECE-2,3268.04,Positive,Composite,,,,F4,821333.33,726000
Durkee El,DURE,08/24/21,R,SARS CoV-2 N2,,50,0,0.59,0,0,,13000,0,0824.DURE-1,1784.44,Negative,Composite,,,,G4,1980,0
Durkee El,DURE,08/24/21,R,SARS CoV-2 N1,,50,0.4,1.28,0.07,1320,,13000,2,0824.DURE-1,3268.04,Negative,Composite,,,,G4,4253.33,220
Durkee El,DURE,08/24/21,R,SARS CoV-2 N2,,50,0,0.62,0,0,,12527,0,0824.DURE-2,1784.44,Negative,Composite,,,,H4,2053.33,0
