Facility,WWTP,Date,Lab,Target_Name,Received_WW_vol,Filtered_WW_vol,Copies_per_uL_RNA,PoissonConfMax_per_uL_RNA,PoissonConfMin_per_uL_RNA,Copies_Per_Liter_WW,Ct,AcceptedDroplets,PositiveDroplets,Sample_ID,Detection_Limit,Positivity,Sample_Type,Surrogate_virus_input_per.L.WW,Percentage_recovery_BCoV,Comments,Well Position,PoissonConfMax_Per_Liter_WW,PoissonConfMin_Per_Liter_WW
1004/Blank,Blank,10/04/21,R,SARS CoV-2 N2,,,0,0.51,0,,,15608,0,1004.Blank-1,,Negative,Composite,,,,C1,,
1004/Blank,Blank,10/04/21,R,SARS CoV-2 N1,,,0.33,1.06,0.04,,,15608,2,1004.Blank-1,,Negative,Composite,,,,C1,,
1004/Blank,Blank,10/04/21,R,SARS CoV-2 N2,,,0,0.48,0,,,16264,0,1004.Blank-2,,Negative,Composite,,,,D1,,
1004/Blank,Blank,10/04/21,R,SARS CoV-2 N1,,,0.64,1.5,0.2,,,16264,4,1004.Blank-2,,Negative,Composite,,,,D1,,
1004/DI,DI,10/04/21,R,SARS CoV-2 N2,,50,0,0.44,0,0,,17713,0,1004.DI-1,2879.42,Negative,Composite,,,,A1,1466.67,0
1004/DI,DI,10/04/21,R,SARS CoV-2 N1,,50,0.15,0.7,0,513.33,,17713,1,1004.DI-1,2668.39,Negative,Composite,,,,A1,2346.67,0
1004/DI,DI,10/04/21,R,SARS CoV-2 N2,,50,0,0.46,0,0,,17050,0,1004.DI-2,2879.42,Negative,Composite,,,,B1,1540,0
1004/DI,DI,10/04/21,R,SARS CoV-2 N1,,50,0.46,1.21,0.11,1540,,17050,3,1004.DI-2,2668.39,Negative,Composite,,,,B1,4033.33,366.67
1006/NTC,NTC,10/06/21,R,SARS CoV-2 N2,,,0.18,0.81,0,,,15241,1,1006.NTC-1,,Negative,Composite,,,,A11,,
1006/NTC,NTC,10/06/21,R,SARS CoV-2 N1,,,0,0.51,0,,,15241,0,1006.NTC-1,,Negative,Composite,,,,A11,,
1006/NTC,NTC,10/06/21,R,SARS CoV-2 N2,,,0,0.57,0,,,13757,0,1006.NTC-2,,Negative,Composite,,,,B11,,
1006/NTC,NTC,10/06/21,R,SARS CoV-2 N1,,,0,0.57,0,,,13757,0,1006.NTC-2,,Negative,Composite,,,,B11,,
1006/NTC,NTC,10/06/21,R,SARS CoV-2 N2,,,0,0.53,0,,,14895,0,1006.NTC-3,,Negative,Composite,,,,C11,,
1006/NTC,NTC,10/06/21,R,SARS CoV-2 N1,,,0.18,0.84,0,,,14895,1,1006.NTC-3,,Negative,Composite,,,,C11,,
1006/NTC,NTC,10/06/21,R,SARS CoV-2 N2,,,0.2,0.95,0,,,13028,1,1006.NTC-4,,Negative,Composite,,,,D11,,
1006/NTC,NTC,10/06/21,R,SARS CoV-2 N1,,,0,0.59,0,,,13028,0,1006.NTC-4,,Negative,Composite,,,,D11,,
1006/NTC,NTC,10/06/21,R,SARS CoV-2 N2,,,0,0.57,0,,,13741,0,1006.NTC-5,,Negative,Composite,,,,E11,,
1006/NTC,NTC,10/06/21,R,SARS CoV-2 N1,,,0,0.57,0,,,13741,0,1006.NTC-5,,Negative,Composite,,,,E11,,
1006/NTC,NTC,10/06/21,R,SARS CoV-2 N2,,,0,0.53,0,,,14563,0,1006.NTC-6,,Negative,Composite,,,,F11,,
1006/NTC,NTC,10/06/21,R,SARS CoV-2 N1,,,0.18,0.86,0,,,14563,1,1006.NTC-6,,Negative,Composite,,,,F11,,
1006/NTC,NTC,10/06/21,R,SARS CoV-2 N2,,,0,0.53,0,,,14391,0,1006.NTC-7,,Negative,Composite,,,,G11,,
1006/NTC,NTC,10/06/21,R,SARS CoV-2 N1,,,0,0.53,0,,,14391,0,1006.NTC-7,,Negative,Composite,,,,G11,,
1006/NTC,NTC,10/06/21,R,SARS CoV-2 N2,,,0,0.59,0,,,13051,0,1006.NTC-8,,Negative,Composite,,,,H11,,
1006/NTC,NTC,10/06/21,R,SARS CoV-2 N1,,,0,0.59,0,,,13051,0,1006.NTC-8,,Negative,Composite,,,,H11,,
69th Street,69,10/04/21,R,SARS CoV-2 N2,,50,8.36,11,6.16,27866.67,,14682,47,1004.69-1,2879.42,Positive,Composite,,,,C2,36666.67,20533.33
69th Street,69,10/04/21,R,SARS CoV-2 N1,,50,6.82,9.24,4.84,22733.33,,14682,39,1004.69-1,2668.39,Positive,Composite,,,,C2,30800,16133.33
69th Street,69,10/04/21,R,SARS CoV-2 N2,,50,2.64,4.18,1.54,8800,,15585,16,1004.69-2,2879.42,Positive,Composite,,,,D2,13933.33,5133.33
69th Street,69,10/04/21,R,SARS CoV-2 N1,,50,1.98,3.3,1.1,6600,,15585,12,1004.69-2,2668.39,Positive,Composite,,,,D2,11000,3666.67
Almeda Sims,AS,10/04/21,R,SARS CoV-2 N2,,50,1.83,3.08,0.97,6086.67,,16983,12,1004.AS-1,2879.42,Positive,Composite,,,,G2,10266.67,3226.67
Almeda Sims,AS,10/04/21,R,SARS CoV-2 N1,,50,3.3,4.84,1.98,11000,,16983,21,1004.AS-1,2668.39,Positive,Composite,,,,G2,16133.33,6600
Almeda Sims,AS,10/04/21,R,SARS CoV-2 N2,,50,0.4,1.3,0.07,1320,,12885,2,1004.AS-2,2879.42,Negative,Composite,,,,H2,4326.67,220
Almeda Sims,AS,10/04/21,R,SARS CoV-2 N1,,50,1.01,2.18,0.35,3373.33,,12885,5,1004.AS-2,2668.39,Positive,Composite,,,,H2,7260,1173.33
Beltway,BW,10/04/21,R,SARS CoV-2 N2,,50,30.36,35.2,25.3,101200,,12735,148,1004.BW-1,2879.42,Positive,Composite,,,,A3,117333.33,84333.33
Beltway,BW,10/04/21,R,SARS CoV-2 N1,,50,33.22,38.28,27.94,110733.33,,12735,162,1004.BW-1,2668.39,Positive,Composite,,,,A3,127600,93133.33
Beltway,BW,10/04/21,R,SARS CoV-2 N2,,50,26.84,31.24,22.66,89466.67,,14306,148,1004.BW-2,2879.42,Positive,Composite,,,,B3,104133.33,75533.33
Beltway,BW,10/04/21,R,SARS CoV-2 N1,,50,37.62,42.9,32.56,125400,,14306,207,1004.BW-2,2668.39,Positive,Composite,,,,B3,143000,108533.33
Cedar Bayou,CD,10/04/21,R,SARS CoV-2 N2,,50,5.5,7.7,3.96,18333.33,,16739,36,1004.CD-1,2879.42,Positive,Composite,,,,E3,25666.67,13200
Cedar Bayou,CD,10/04/21,R,SARS CoV-2 N1,,50,4.62,6.6,3.08,15400,,16739,30,1004.CD-1,2668.39,Positive,Composite,,,,E3,22000,10266.67
Cedar Bayou,CD,10/04/21,R,SARS CoV-2 N2,,50,5.5,7.7,3.74,18333.33,,13263,28,1004.CD-2,2879.42,Positive,Composite,,,,F3,25666.67,12466.67
Cedar Bayou,CD,10/04/21,R,SARS CoV-2 N1,,50,6.16,8.58,4.4,20533.33,,13263,32,1004.CD-2,2668.39,Positive,Composite,,,,F3,28600,14666.67
Chocolate Bayou,CB,10/04/21,R,SARS CoV-2 N2,,50,31.9,36.3,27.28,106333.33,,15776,193,1004.CB-1,2879.42,Positive,Composite,,,,C3,121000,90933.33
Chocolate Bayou,CB,10/04/21,R,SARS CoV-2 N1,,50,36.08,40.92,31.46,120266.67,,15776,219,1004.CB-1,2668.39,Positive,Composite,,,,C3,136400,104866.67
Chocolate Bayou,CB,10/04/21,R,SARS CoV-2 N2,,50,31.24,35.86,26.4,104133.33,,13618,163,1004.CB-2,2879.42,Positive,Composite,,,,D3,119533.33,88000
Chocolate Bayou,CB,10/04/21,R,SARS CoV-2 N1,,50,36.74,42.02,31.46,122466.67,,13618,192,1004.CB-2,2668.39,Positive,Composite,,,,D3,140066.67,104866.67
Clinton Park,CP,10/04/21,R,SARS CoV-2 N2,,50,0.92,1.98,0.33,3080,,14168,5,1004.CP-1,2879.42,Positive,Composite,,,,G3,6600,1100
Clinton Park,CP,10/04/21,R,SARS CoV-2 N1,,50,1.65,2.97,0.79,5500,,14168,9,1004.CP-1,2668.39,Positive,Composite,,,,G3,9900,2640
Clinton Park,CP,10/04/21,R,SARS CoV-2 N2,,50,2.64,3.96,1.54,8800,,16082,16,1004.CP-2,2879.42,Positive,Composite,,,,H3,13200,5133.33
Clinton Park,CP,10/04/21,R,SARS CoV-2 N1,,50,2.42,3.96,1.32,8066.67,,16082,15,1004.CP-2,2668.39,Positive,Composite,,,,H3,13200,4400
Easthaven,EH,10/04/21,R,SARS CoV-2 N2,,50,7.7,9.9,5.72,25666.67,,17308,51,1004.EH-1,2879.42,Positive,Composite,,,,A4,33000,19066.67
Easthaven,EH,10/04/21,R,SARS CoV-2 N1,,50,7.26,9.68,5.5,24200,,17308,49,1004.EH-1,2668.39,Positive,Composite,,,,A4,32266.67,18333.33
Easthaven,EH,10/04/21,R,SARS CoV-2 N2,,50,14.52,17.6,11.66,48400,,16194,90,1004.EH-2,2879.42,Positive,Composite,,,,B4,58666.67,38866.67
Easthaven,EH,10/04/21,R,SARS CoV-2 N1,,50,16.5,19.8,13.42,55000,,16194,103,1004.EH-2,2668.39,Positive,Composite,,,,B4,66000,44733.33
F.W.S.D. # 23,23,10/04/21,R,SARS CoV-2 N2,,50,15.4,18.92,12.54,51333.33,,15756,94,1004.23-1,2879.42,Positive,Composite,,,,G1,63066.67,41800
F.W.S.D. # 23,23,10/04/21,R,SARS CoV-2 N1,,50,15.84,19.14,12.76,52800,,15756,96,1004.23-1,2668.39,Positive,Composite,,,,G1,63800,42533.33
F.W.S.D. # 23,23,10/04/21,R,SARS CoV-2 N2,,50,10.78,13.86,8.36,35933.33,,15049,63,1004.23-2,2879.42,Positive,Composite,,,,H1,46200,27866.67
F.W.S.D. # 23,23,10/04/21,R,SARS CoV-2 N1,,50,12.32,15.4,9.68,41066.67,,15049,71,1004.23-2,2668.39,Positive,Composite,,,,H1,51333.33,32266.67
Forest Cove,FC,10/04/21,R,SARS CoV-2 N2,,50,76.12,83.16,69.3,253733.33,,16069,466,1004.FC-1,2879.42,Positive,Composite,,,,C4,277200,231000
Forest Cove,FC,10/04/21,R,SARS CoV-2 N1,,50,81.62,88.88,74.58,272066.67,,16069,499,1004.FC-1,2668.39,Positive,Composite,,,,C4,296266.67,248600
Forest Cove,FC,10/04/21,R,SARS CoV-2 N2,,50,68.2,74.8,61.6,227333.33,,15811,411,1004.FC-2,2879.42,Positive,Composite,,,,D4,249333.33,205333.33
Forest Cove,FC,10/04/21,R,SARS CoV-2 N1,,50,78.76,85.8,71.72,262533.33,,15811,474,1004.FC-2,2668.39,Positive,Composite,,,,D4,286000,239066.67
Greenridge,GR,10/04/21,R,SARS CoV-2 N2,,50,62.04,68.64,55.66,206800,,14419,342,1004.GR-1,2879.42,Positive,Composite,,,,E4,228800,185533.33
Greenridge,GR,10/04/21,R,SARS CoV-2 N1,,50,69.74,76.56,62.7,232466.67,,14419,383,1004.GR-1,2668.39,Positive,Composite,,,,E4,255200,209000
Greenridge,GR,10/04/21,R,SARS CoV-2 N2,,50,73.7,80.3,67.1,245666.67,,16716,469,1004.GR-2,2879.42,Positive,Composite,,,,F4,267666.67,223666.67
Greenridge,GR,10/04/21,R,SARS CoV-2 N1,,50,82.72,89.76,75.68,275733.33,,16716,526,1004.GR-2,2668.39,Positive,Composite,,,,F4,299200,252266.67
Homestead,HO,10/04/21,R,SARS CoV-2 N2,,50,46.86,52.14,41.58,156200,,16750,301,1004.HO-1,2879.42,Positive,Composite,,,,G4,173800,138600
Homestead,HO,10/04/21,R,SARS CoV-2 N1,,50,51.48,56.98,45.98,171600,,16750,330,1004.HO-1,2668.39,Positive,Composite,,,,G4,189933.33,153266.67
Homestead,HO,10/04/21,R,SARS CoV-2 N2,,50,42.9,48.4,37.62,143000,,14807,244,1004.HO-2,2879.42,Positive,Composite,,,,H4,161333.33,125400
Homestead,HO,10/04/21,R,SARS CoV-2 N1,,50,42.46,47.74,37.18,141533.33,,14807,241,1004.HO-2,2668.39,Positive,Composite,,,,H4,159133.33,123933.33
Imperial Valley,IV,10/04/21,R,SARS CoV-2 N2,,50,8.8,11.44,6.82,29333.33,,16950,58,1004.IV-1,2879.42,Positive,Composite,,,,C5,38133.33,22733.33
Imperial Valley,IV,10/04/21,R,SARS CoV-2 N1,,50,12.76,15.62,10.12,42533.33,,16950,83,1004.IV-1,2668.39,Positive,Composite,,,,C5,52066.67,33733.33
Imperial Valley,IV,10/04/21,R,SARS CoV-2 N2,,50,12.32,15.18,9.68,41066.67,,16476,78,1004.IV-2,2879.42,Positive,Composite,,,,D5,50600,32266.67
Imperial Valley,IV,10/04/21,R,SARS CoV-2 N1,,50,13.64,16.72,11,45466.67,,16476,87,1004.IV-2,2668.39,Positive,Composite,,,,D5,55733.33,36666.67
Intercontinental Airport,IA,10/04/21,R,SARS CoV-2 N2,,50,22.88,26.62,19.14,76266.67,,17053,150,1004.IA-1,2879.42,Positive,Composite,,,,A5,88733.33,63800
Intercontinental Airport,IA,10/04/21,R,SARS CoV-2 N1,,50,26.4,30.36,22.44,88000,,17053,173,1004.IA-1,2668.39,Positive,Composite,,,,A5,101200,74800
Intercontinental Airport,IA,10/04/21,R,SARS CoV-2 N2,,50,28.38,32.56,24.42,94600,,16642,182,1004.IA-2,2879.42,Positive,Composite,,,,B5,108533.33,81400
Intercontinental Airport,IA,10/04/21,R,SARS CoV-2 N1,,50,28.82,33,24.64,96066.67,,16642,184,1004.IA-2,2668.39,Positive,Composite,,,,B5,110000,82133.33
Keegans Bayou,KB,10/04/21,R,SARS CoV-2 N2,,50,3.52,5.28,2.2,11733.33,,15891,22,1004.KB-1,2879.42,Positive,Composite,,,,E5,17600,7333.33
Keegans Bayou,KB,10/04/21,R,SARS CoV-2 N1,,50,5.94,7.92,4.18,19800,,15891,36,1004.KB-1,2668.39,Positive,Composite,,,,E5,26400,13933.33
Keegans Bayou,KB,10/04/21,R,SARS CoV-2 N2,,50,8.14,10.56,6.16,27133.33,,16312,51,1004.KB-2,2879.42,Positive,Composite,,,,F5,35200,20533.33
Keegans Bayou,KB,10/04/21,R,SARS CoV-2 N1,,50,11.22,13.86,8.8,37400,,16312,70,1004.KB-2,2668.39,Positive,Composite,,,,F5,46200,29333.33
Kingwood Central,KW,10/04/21,R,SARS CoV-2 N2,,50,41.58,46.64,36.3,138600,,15898,253,1004.KW-1,2879.42,Positive,Composite,,,,G5,155466.67,121000
Kingwood Central,KW,10/04/21,R,SARS CoV-2 N1,,50,51.04,56.76,45.54,170133.33,,15898,311,1004.KW-1,2668.39,Positive,Composite,,,,G5,189200,151800
Kingwood Central,KW,10/04/21,R,SARS CoV-2 N2,,50,49.28,55,43.56,164266.67,,14638,276,1004.KW-2,2879.42,Positive,Composite,,,,H5,183333.33,145200
Kingwood Central,KW,10/04/21,R,SARS CoV-2 N1,,50,49.72,55.66,44,165733.33,,14638,279,1004.KW-2,2668.39,Positive,Composite,,,,H5,185533.33,146666.67
Kingwood West,KWW,10/04/21,R,SARS CoV-2 N2,,50,2.86,4.4,1.76,9533.33,,15656,17,1004.KWW-1,2879.42,Positive,Composite,,,,A6,14666.67,5866.67
Kingwood West,KWW,10/04/21,R,SARS CoV-2 N1,,50,3.3,5.06,1.98,11000,,15656,20,1004.KWW-1,2668.39,Positive,Composite,,,,A6,16866.67,6600
Kingwood West,KWW,10/04/21,R,SARS CoV-2 N2,,50,2.42,3.96,1.32,8066.67,,15607,15,1004.KWW-2,2879.42,Positive,Composite,,,,B6,13200,4400
Kingwood West,KWW,10/04/21,R,SARS CoV-2 N1,,50,2.64,4.18,1.54,8800,,15607,16,1004.KWW-2,2668.39,Positive,Composite,,,,B6,13933.33,5133.33
M.U.D. # 203,203,10/04/21,R,SARS CoV-2 N2,,50,39.6,44.88,34.54,132000,,14713,224,1004.203-1,2879.42,Positive,Composite,,,,E1,149600,115133.33
M.U.D. # 203,203,10/04/21,R,SARS CoV-2 N1,,50,39.6,44.66,34.32,132000,,14713,223,1004.203-1,2668.39,Positive,Composite,,,,E1,148866.67,114400
M.U.D. # 203,203,10/04/21,R,SARS CoV-2 N2,,50,18.04,21.12,14.74,60133.33,,16911,117,1004.203-2,2879.42,Positive,Composite,,,,F1,70400,49133.33
M.U.D. # 203,203,10/04/21,R,SARS CoV-2 N1,,50,19.14,22.44,15.62,63800,,16911,124,1004.203-2,2668.39,Positive,Composite,,,,F1,74800,52066.67
Metro Central,MC,10/04/21,R,SARS CoV-2 N2,,50,0.15,0.79,0,513.33,,15740,1,1004.MC-1,2879.42,Negative,Composite,,,,C6,2640,0
