Facility,WWTP,Date,Lab,Target_Name,Received_WW_vol,Filtered_WW_vol,Copies_per_uL_RNA,PoissonConfMax_per_uL_RNA,PoissonConfMin_per_uL_RNA,Copies_Per_Liter_WW,Ct,AcceptedDroplets,PositiveDroplets,Sample_ID,Detection_Limit,Positivity,Sample_Type,Surrogate_virus_input_per.L.WW,Percentage_recovery_BCoV,Comments,Well Position,PoissonConfMax_Per_Liter_WW,PoissonConfMin_Per_Liter_WW
0927/Blank,Blank,09/27/21,R,SARS CoV-2 N2,,,0.15,0.75,0,,,16472,1,0927.Blank-1,,Negative,Composite,,,,C1,,
0927/Blank,Blank,09/27/21,R,SARS CoV-2 N1,,,0,0.46,0,,,16472,0,0927.Blank-1,,Negative,Composite,,,,C1,,
0927/Blank,Blank,09/27/21,R,SARS CoV-2 N2,,,0,0.51,0,,,15448,0,0927.Blank-2,,Negative,Composite,,,,D1,,
0927/Blank,Blank,09/27/21,R,SARS CoV-2 N1,,,0,0.51,0,,,15448,0,0927.Blank-2,,Negative,Composite,,,,D1,,
0927/DI,DI,09/27/21,R,SARS CoV-2 N2,,50,0,0.46,0,0,,16579,0,0927.DI-1,2839.84,Negative,Composite,,,,A1,1540,0
0927/DI,DI,09/27/21,R,SARS CoV-2 N1,,50,0,0.46,0,0,,16579,0,0927.DI-1,2744.95,Negative,Composite,,,,A1,1540,0
0927/DI,DI,09/27/21,R,SARS CoV-2 N2,,50,0,0.48,0,0,,16064,0,0927.DI-2,2839.84,Negative,Composite,,,,B1,1613.33,0
0927/DI,DI,09/27/21,R,SARS CoV-2 N1,,50,0.15,0.77,0,513.33,,16064,1,0927.DI-2,2744.95,Negative,Composite,,,,B1,2566.67,0
0929/NTC,NTC,09/29/21,R,SARS CoV-2 N2,,,0,0.68,0,,,11288,0,0929.NTC-1,,Negative,Composite,,,,C11,,
0929/NTC,NTC,09/29/21,R,SARS CoV-2 N1,,,0,0.68,0,,,11288,0,0929.NTC-1,,Negative,Composite,,,,C11,,
0929/NTC,NTC,09/29/21,R,SARS CoV-2 N2,,,0,0.73,0,,,10546,0,0929.NTC-2,,Negative,Composite,,,,D11,,
0929/NTC,NTC,09/29/21,R,SARS CoV-2 N1,,,0.24,1.17,0,,,10546,1,0929.NTC-2,,Negative,Composite,,,,D11,,
0929/NTC,NTC,09/29/21,R,SARS CoV-2 N2,,,0.22,1.08,0,,,11412,1,0929.NTC-3,,Negative,Composite,,,,E11,,
0929/NTC,NTC,09/29/21,R,SARS CoV-2 N1,,,0.22,1.08,0,,,11412,1,0929.NTC-3,,Negative,Composite,,,,E11,,
0929/NTC,NTC,09/29/21,R,SARS CoV-2 N2,,,0,0.7,0,,,10923,0,0929.NTC-4,,Negative,Composite,,,,F11,,
0929/NTC,NTC,09/29/21,R,SARS CoV-2 N1,,,0,0.7,0,,,10923,0,0929.NTC-4,,Negative,Composite,,,,F11,,
