Facility,WWTP,Date,Lab,Target_Name,Received_WW_vol,Filtered_WW_vol,Copies_per_uL_RNA,PoissonConfMax_per_uL_RNA,PoissonConfMin_per_uL_RNA,Copies_Per_Liter_WW,Ct,AcceptedDroplets,PositiveDroplets,Sample_ID,Detection_Limit,Positivity,Sample_Type,Surrogate_virus_input_per.L.WW,Percentage_recovery_BCoV,Comments,Well Position,PoissonConfMax_Per_Liter_WW,PoissonConfMin_Per_Liter_WW
0802/Blank,Blank,08/02/21,R,SARS CoV-2 N2,,,0,0.51,0,,,15292,0,0802.Blank-1,,Negative,Composite,,,,C1,,
0802/Blank,Blank,08/02/21,R,SARS CoV-2 N1,,,0,0.51,0,,,15292,0,0802.Blank-1,,Negative,Composite,,,,C1,,
0802/Blank,Blank,08/02/21,R,SARS CoV-2 N2,,,0,0.51,0,,,15571,0,0802.Blank-2,,Negative,Composite,,,,D1,,
0802/Blank,Blank,08/02/21,R,SARS CoV-2 N1,,,0,0.51,0,,,15571,0,0802.Blank-2,,Negative,Composite,,,,D1,,
0802/DI,DI,08/02/21,R,SARS CoV-2 N2,,50,0,0.55,0,0,,13894,0,0802.DI-3,2688.83,Negative,Composite,,,,A1,1833.33,0
0802/DI,DI,08/02/21,R,SARS CoV-2 N1,,50,0.18,0.88,0,586.67,,13894,1,0802.DI-3,2688.83,Negative,Composite,,,,A1,2933.33,0
0802/DI,DI,08/02/21,R,SARS CoV-2 N2,,50,0,0.57,0,0,,13619,0,0802.DI-4,2688.83,Negative,Composite,,,,B1,1906.67,0
0802/DI,DI,08/02/21,R,SARS CoV-2 N1,,50,0,0.57,0,0,,13619,0,0802.DI-4,2688.83,Negative,Composite,,,,B1,1906.67,0
0804/NTC,NTC,08/04/21,R,SARS CoV-2 N2,,,0,0.57,0,,,13392,0,0804.NTC-1,,Negative,Composite,,,,A10,,
0804/NTC,NTC,08/04/21,R,SARS CoV-2 N1,,,0,0.57,0,,,13392,0,0804.NTC-1,,Negative,Composite,,,,A10,,
0804/NTC,NTC,08/04/21,R,SARS CoV-2 N2,,,0,0.62,0,,,12534,0,0804.NTC-2,,Negative,Composite,,,,B10,,
0804/NTC,NTC,08/04/21,R,SARS CoV-2 N1,,,0,0.62,0,,,12534,0,0804.NTC-2,,Negative,Composite,,,,B10,,
0804/NTC,NTC,08/04/21,R,SARS CoV-2 N2,,,0,0.51,0,,,15394,0,0804.NTC-3,,Negative,Composite,,,,C10,,
0804/NTC,NTC,08/04/21,R,SARS CoV-2 N1,,,0,0.51,0,,,15394,0,0804.NTC-3,,Negative,Composite,,,,C10,,
0804/NTC,NTC,08/04/21,R,SARS CoV-2 N2,,,0,0.51,0,,,15354,0,0804.NTC-4,,Negative,Composite,,,,D10,,
0804/NTC,NTC,08/04/21,R,SARS CoV-2 N1,,,0,0.51,0,,,15354,0,0804.NTC-4,,Negative,Composite,,,,D10,,
0804/NTC,NTC,08/04/21,R,SARS CoV-2 N2,,,0.18,0.79,0,,,15657,1,0804.NTC-5,,Negative,Composite,,,,E10,,
0804/NTC,NTC,08/04/21,R,SARS CoV-2 N1,,,0,0.51,0,,,15657,0,0804.NTC-5,,Negative,Composite,,,,E10,,
0804/NTC,NTC,08/04/21,R,SARS CoV-2 N2,,,0,0.53,0,,,14507,0,0804.NTC-6,,Negative,Composite,,,,F10,,
0804/NTC,NTC,08/04/21,R,SARS CoV-2 N1,,,0,0.53,0,,,14507,0,0804.NTC-6,,Negative,Composite,,,,F10,,
0804/NTC,NTC,08/04/21,R,SARS CoV-2 N2,,,0,0.53,0,,,14780,0,0804.NTC-7,,Negative,Composite,,,,G10,,
0804/NTC,NTC,08/04/21,R,SARS CoV-2 N1,,,0,0.53,0,,,14780,0,0804.NTC-7,,Negative,Composite,,,,G10,,
0804/NTC,NTC,08/04/21,R,SARS CoV-2 N2,,,0,0.51,0,,,15262,0,0804.NTC-8,,Negative,Composite,,,,H10,,
0804/NTC,NTC,08/04/21,R,SARS CoV-2 N1,,,0,0.51,0,,,15262,0,0804.NTC-8,,Negative,Composite,,,,H10,,
Afton Village,AFVI,08/02/21,R,SARS CoV-2 N2,,50,22.66,26.62,18.7,75533.33,,14469,126,0802.AFVI-1,2688.83,Positive,Composite,,,,E1,88733.33,62333.33
Afton Village,AFVI,08/02/21,R,SARS CoV-2 N1,,50,29.92,34.32,25.3,99733.33,,14469,166,0802.AFVI-1,2688.83,Positive,Composite,,,,E1,114400,84333.33
Afton Village,AFVI,08/02/21,R,SARS CoV-2 N2,,50,25.52,29.48,21.56,85066.67,,16517,162,0802.AFVI-2,2688.83,Positive,Composite,,,,F1,98266.67,71866.67
Afton Village,AFVI,08/02/21,R,SARS CoV-2 N1,,50,23.98,27.94,20.24,79933.33,,16517,153,0802.AFVI-2,2688.83,Positive,Composite,,,,F1,93133.33,67466.67
